match_id,player_id,player,team,goal,np_goal,shot,penalty,xg,np_xg,pass_att,pass_cmp,assist,key_pass,prog_pass,prog_carry,dribble_cmp,pressure,tackle,interception,recovery,minutes
3913090,46635.0,Emma Harries,West Ham United LFC,0,0,2,0,0.4068701,0.4068701,13,6,0,0,0,2,1,21,3,1,2,72.7
3913090,50193.0,Anouk Denton,West Ham United LFC,0,0,0,0,0.0,0.0,36,28,0,1,8,1,0,39,4,1,3,106.3
3913090,131653.0,Honoka Hayashi,West Ham United LFC,0,0,0,0,0.0,0.0,6,6,0,0,1,0,0,3,0,0,0,17.9
3913090,276907.0,Amber Tysiak,West Ham United LFC,0,0,2,0,0.27118619,0.27118619,30,27,0,0,2,1,0,9,0,1,3,106.3
3913090,337744.0,Isibeal Atkinson,West Ham United LFC,0,0,0,0,0.0,0.0,2,2,0,0,0,0,0,4,0,0,1,8.9
3913090,370018.0,Shannon Cooke,West Ham United LFC,0,0,0,0,0.0,0.0,3,2,0,0,1,0,0,3,1,0,1,8.7
3913090,386105.0,Lisa Fjeldstad Naalsund,Manchester United W,0,0,0,0,0.0,0.0,18,15,1,0,2,2,0,9,0,0,1,33.9
3913090,401930.0,Riko Ueki,West Ham United LFC,0,0,3,0,0.155601934,0.155601934,30,23,0,1,1,1,2,33,1,0,1,106.3
3913090,401932.0,Hinata Miyazawa,Manchester United W,0,0,2,0,0.052575756,0.052575756,29,26,0,1,1,0,0,10,1,1,2,72.4
3913091,4865.0,Josie Green,Leicester City WFC,0,0,0,0,0.0,0.0,8,8,0,0,0,1,0,4,0,0,1,22.0
3913091,5000.0,Stephanie-Elise Catley,Arsenal WFC,0,0,0,0,0.0,0.0,71,51,0,0,11,1,0,8,1,2,7,108.5
3913091,10100.0,Janice Cayman,Leicester City WFC,1,1,3,0,0.377367333,0.377367333,30,26,0,1,3,1,0,23,6,0,3,108.5
3913091,10229.0,Emma Stina Blackstenius,Arsenal WFC,1,1,3,0,0.8085350499999999,0.8085350499999999,5,4,0,0,0,0,0,1,0,0,1,34.1
3913091,10237.0,Manuela Zinsberger,Arsenal WFC,0,0,0,0,0.0,0.0,33,30,0,0,7,0,0,0,0,0,0,108.5
3913091,10260.0,Lena Petermann,Leicester City WFC,0,0,2,0,0.108987623,0.108987623,35,28,0,0,3,0,0,37,0,0,2,107.4
3913091,10404.0,Noelle Maritz,Arsenal WFC,0,0,0,0,0.0,0.0,3,2,0,0,0,0,0,1,0,0,0,5.6
3913091,10516.0,Frida Maanum,Arsenal WFC,0,0,3,0,0.111016006,0.111016006,13,8,0,0,2,1,1,10,1,1,1,74.5
3913091,11338.0,Caitlin Jade Foord,Arsenal WFC,1,1,2,0,0.23269325,0.23269325,18,11,1,1,4,2,4,16,1,0,3,74.4
3913091,15619.0,Bethany Mead,Arsenal WFC,0,0,3,0,0.72804543,0.72804543,15,13,0,0,0,0,0,8,1,0,5,34.1
3913091,15620.0,Katie McCabe,Arsenal WFC,0,0,0,0,0.0,0.0,47,38,1,2,8,4,1,13,4,0,10,108.5
3913091,15720.0,Sophie Howard,Leicester City WFC,0,0,0,0,0.0,0.0,35,26,0,0,11,0,1,8,0,1,2,84.8
3913091,16374.0,Aileen Whelan,Leicester City WFC,0,0,0,0,0.0,0.0,8,6,0,0,1,1,0,10,1,0,0,31.0
3913091,18253.0,Hannah Cain,Leicester City WFC,0,0,1,0,0.03740001,0.03740001,17,11,1,1,3,3,0,12,2,1,1,86.3
3913091,25601.0,Deanne Cynthia Rose,Leicester City WFC,0,0,0,0,0.0,0.0,8,5,0,0,0,2,0,6,1,1,3,52.3
3913091,25662.0,Catherine Joan Bott,Leicester City WFC,0,0,0,0,0.0,0.0,28,23,0,1,3,2,0,27,4,2,7,86.7
3913091,25697.0,Lina Mona Andréa Hurtig,Arsenal WFC,1,1,3,0,0.69380862,0.69380862,8,8,0,1,2,0,0,4,1,0,3,34.1
3913091,26092.0,Amanda Ilestedt,Arsenal WFC,0,0,0,0,0.0,0.0,56,49,0,0,12,3,0,7,1,3,3,108.2
3913091,30856.0,Julie Thibaud,Leicester City WFC,0,0,0,0,0.0,0.0,50,42,0,0,11,3,0,15,6,5,3,108.5
3913091,36801.0,Aimee Palmer,Leicester City WFC,0,0,0,0,0.0,0.0,11,9,0,0,1,0,0,6,0,0,1,21.8
3913091,46988.0,Janina Leitzig,Leicester City WFC,0,0,0,0,0.0,0.0,43,38,0,0,10,0,0,0,0,0,3,108.5
3913091,47521.0,Alessia Russo,Arsenal WFC,1,1,4,0,0.54046859,0.54046859,35,27,1,1,4,1,1,14,0,0,6,98.6
3913091,49697.0,Carlotte Wubben-Moy,Arsenal WFC,0,0,2,0,0.125662305,0.125662305,64,58,0,1,18,0,2,4,0,1,8,108.5
3913091,62906.0,Cloé Zoé Eyja Lacasse,Arsenal WFC,1,1,1,0,0.32284686,0.32284686,25,18,1,1,4,2,1,15,3,0,4,74.5
3913091,63788.0,Victoria Pelova,Arsenal WFC,1,1,3,0,1.062640015,1.062640015,44,34,2,2,8,2,2,10,1,4,6,108.5
3913091,112522.0,Missy Goodwin,Leicester City WFC,0,0,1,0,0.02864756,0.02864756,6,4,0,0,0,0,0,22,2,0,3,56.1
3913091,131586.0,Kyra Lillee Cooney-Cross,Arsenal WFC,0,0,0,0,0.0,0.0,44,40,0,4,5,2,1,10,2,1,3,103.0
3913091,132033.0,Courtney Jade Nevin,Leicester City WFC,0,0,0,0,0.0,0.0,37,21,0,1,5,1,1,19,3,3,2,108.5
3913091,135753.0,Samantha Tierney,Leicester City WFC,1,1,1,0,0.350783,0.350783,37,29,0,0,2,1,1,25,1,5,9,108.5
3913091,182500.0,Ava Baker,Leicester City WFC,0,0,0,0,0.0,0.0,9,5,0,0,0,0,0,4,0,0,0,22.2
3913091,224822.0,Jutta Rantala,Leicester City WFC,0,0,0,0,0.0,0.0,32,23,0,2,2,0,1,15,4,0,4,77.6
3913091,276443.0,Kathrine Møller Kühl,Arsenal WFC,0,0,0,0,0.0,0.0,6,5,0,0,1,0,2,2,0,2,0,9.9
3913092,4848.0,Ashleigh Neville,Tottenham Hotspur Women,0,0,1,0,0.116659015,0.116659015,53,48,0,2,8,2,2,21,5,3,7,102.4
3913092,10093.0,Yana Daniëls,Liverpool WFC,0,0,0,0,0.0,0.0,7,4,1,0,1,1,0,2,1,0,4,35.5
3913092,10648.0,Shanice van de Sanden,Liverpool WFC,0,0,0,0,0.0,0.0,14,7,0,0,1,1,0,10,0,0,1,59.8
3913092,15547.0,Melissa Lawley,Liverpool WFC,0,0,0,0,0.0,0.0,19,11,0,1,0,2,1,12,1,0,8,66.8
3913092,15554.0,Gemma Bonner,Liverpool WFC,0,0,5,0,0.30978874300000003,0.30978874300000003,50,38,0,0,11,4,2,11,3,1,5,102.4
3913092,15577.0,Angharad James,Tottenham Hotspur Women,0,0,1,0,0.026172305,0.026172305,65,51,0,0,4,1,0,12,0,1,3,102.4
3913092,16393.0,Ellie Brazil,Tottenham Hotspur Women,0,0,0,0,0.0,0.0,5,4,0,0,0,0,0,3,0,0,2,15.2
3913092,18158.0,Rebecca Leigh Spencer,Tottenham Hotspur Women,0,0,0,0,0.0,0.0,40,31,0,0,9,0,0,0,0,0,5,102.4
3913092,19687.0,Taylor Hinds,Liverpool WFC,0,0,1,0,0.0069637983,0.0069637983,47,34,0,0,6,1,0,13,3,5,6,102.4
3913092,21021.0,Molly Bartrip,Tottenham Hotspur Women,0,0,0,0,0.0,0.0,74,71,0,0,13,0,0,9,1,0,4,102.4
3913092,24237.0,Missy Bo Kearns,Liverpool WFC,0,0,0,0,0.0,0.0,17,11,0,3,5,1,1,13,0,1,2,23.3
3913092,24706.0,Sophie Roman Haug,Liverpool WFC,1,1,3,0,0.38933557,0.38933557,31,20,0,1,2,0,0,14,0,0,2,78.7
3913092,31533.0,Amy Turner,Tottenham Hotspur Women,0,0,0,0,0.0,0.0,29,28,0,0,5,1,0,4,1,1,1,53.3
3913092,31551.0,Kit Graham,Tottenham Hotspur Women,0,0,2,0,0.068106667,0.068106667,20,15,0,1,2,1,1,8,1,0,3,64.4
3913092,31558.0,Martha Thomas,Tottenham Hotspur Women,0,0,3,0,0.179055062,0.179055062,26,20,0,1,3,1,4,11,4,0,5,102.4
3913092,32074.0,Jenna Clark,Liverpool WFC,0,0,0,0,0.0,0.0,41,33,0,0,10,1,0,9,1,0,2,102.4
3913092,33664.0,Rachael Laws,Liverpool WFC,0,0,0,0,0.0,0.0,41,34,0,0,15,0,0,0,0,0,7,102.4
3913092,34232.0,Grace Fisk,Liverpool WFC,0,0,0,0,0.0,0.0,54,44,0,1,4,2,1,25,7,2,1,102.4
3913092,46541.0,Asmita Ale,Tottenham Hotspur Women,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.8
3913092,46740.0,Grace Clinton,Tottenham Hotspur Women,0,0,1,0,0.04059531,0.04059531,46,35,0,2,3,1,3,17,0,2,10,102.4
3913092,46972.0,Luana Bühler,Tottenham Hotspur Women,0,0,0,0,0.0,0.0,40,34,0,0,5,1,0,4,1,0,1,49.1
3913092,46974.0,Marie Therese Höbinger,Liverpool WFC,0,0,3,0,0.10209654400000001,0.10209654400000001,43,33,0,5,7,1,1,13,0,1,5,79.0
3913092,61467.0,Jessica Naz,Tottenham Hotspur Women,0,0,1,0,0.114102356,0.114102356,10,6,0,1,0,3,0,2,1,0,2,38.0
3913092,87194.0,Celin Bizet Ildhusøy,Tottenham Hotspur Women,1,1,4,0,0.29290447799999997,0.29290447799999997,23,16,0,0,0,2,1,9,3,2,8,87.2
3913092,135758.0,Natasha Jane Flint,Liverpool WFC,0,0,0,0,0.0,0.0,7,3,0,0,0,0,0,4,0,0,3,23.7
3913092,191850.0,Eveliina Summanen,Tottenham Hotspur Women,0,0,0,0,0.0,0.0,71,61,0,0,9,1,0,12,2,2,11,102.4
3913092,229194.0,Olga Ahtinen,Tottenham Hotspur Women,0,0,1,0,0.019466802,0.019466802,67,51,0,3,10,1,1,12,3,1,6,99.6
3913092,299860.0,Fuka Nagano,Liverpool WFC,0,0,0,0,0.0,0.0,28,23,0,0,2,0,1,18,4,2,5,102.4
3913092,322359.0,Ceri Holland,Liverpool WFC,0,0,3,0,0.116676061,0.116676061,34,22,0,1,3,1,0,27,5,2,9,102.4
3913092,329372.0,Mia Enderby,Liverpool WFC,0,0,0,0,0.0,0.0,6,4,0,0,0,0,0,8,2,0,1,100.8
3913093,4641.0,Francesca Kirby,Chelsea FCW,0,0,0,0,0.0,0.0,17,13,0,0,1,2,1,5,0,0,2,17.4
3913093,4660.0,Erin Cuthbert,Chelsea FCW,0,0,2,0,0.066213511,0.066213511,42,37,0,0,3,0,1,32,1,1,14,84.8
3913093,4961.0,Samantha May Kerr,Chelsea FCW,0,0,2,0,0.70619696,0.70619696,23,18,1,1,0,1,0,16,0,0,3,78.9
3913093,10395.0,Maren Nævdal Mjelde,Chelsea FCW,0,0,0,0,0.0,0.0,62,55,0,0,2,1,0,11,0,1,7,102.2
3913093,10418.0,Eve Perisset,Chelsea FCW,0,0,1,0,0.031158885,0.031158885,89,71,0,1,12,3,0,12,3,1,7,102.2
3913093,10648.0,Shanice van de Sanden,Liverpool WFC,0,0,2,0,0.06374787600000001,0.06374787600000001,19,7,0,0,1,3,0,22,1,0,2,77.4
3913093,15290.0,Ashley Elizabeth Marie Lawrence,Chelsea FCW,0,0,1,0,0.086713865,0.086713865,12,12,0,0,0,1,0,3,0,0,3,23.3
3913093,15547.0,Melissa Lawley,Liverpool WFC,0,0,0,0,0.0,0.0,1,0,0,0,0,1,0,7,0,0,1,12.3
3913093,15549.0,Sophie Louise Ingle,Chelsea FCW,0,0,2,0,0.272100936,0.272100936,60,51,1,0,10,0,0,13,1,2,7,102.2
3913093,15554.0,Gemma Bonner,Liverpool WFC,0,0,0,0,0.0,0.0,44,29,0,0,9,0,0,9,2,0,7,101.8
3913093,15631.0,Niamh Charles,Chelsea FCW,0,0,0,0,0.0,0.0,58,47,0,1,8,3,1,9,2,3,6,78.9
3913093,18146.0,Leanne Kiernan,Liverpool WFC,0,0,0,0,0.0,0.0,5,2,0,0,0,0,0,10,0,1,1,24.8
3913093,19422.0,Jessica Carter,Chelsea FCW,0,0,0,0,0.0,0.0,61,52,0,0,5,1,1,13,1,4,6,102.2
3913093,19687.0,Taylor Hinds,Liverpool WFC,0,0,2,0,0.044909982,0.044909982,45,28,0,0,3,1,1,17,2,1,9,102.2
3913093,24237.0,Missy Bo Kearns,Liverpool WFC,0,0,0,0,0.0,0.0,22,16,0,1,1,0,0,24,2,0,2,53.1
3913093,24706.0,Sophie Roman Haug,Liverpool WFC,0,0,2,0,0.47696045,0.47696045,43,28,0,0,1,0,0,31,1,1,3,89.9
3913093,25612.0,Jessie Alexandra Fleming,Chelsea FCW,0,0,0,0,0.0,0.0,28,23,0,0,3,1,1,3,0,0,4,17.4
3913093,31531.0,Lauren James,Chelsea FCW,3,3,5,0,0.543019763,0.543019763,58,46,1,1,6,6,2,17,2,1,4,102.2
3913093,32074.0,Jenna Clark,Liverpool WFC,0,0,0,0,0.0,0.0,38,27,0,0,8,0,0,13,3,1,6,102.2
3913093,32403.0,Emma Wilhelmina Koivisto,Liverpool WFC,0,0,1,0,0.017278787,0.017278787,25,18,0,0,3,0,0,19,2,0,2,77.5
3913093,33664.0,Rachael Laws,Liverpool WFC,0,0,0,0,0.0,0.0,59,42,0,0,23,0,1,1,0,0,9,102.2
3913093,34232.0,Grace Fisk,Liverpool WFC,0,0,1,0,0.08539913,0.08539913,41,37,0,0,9,1,0,11,1,2,4,102.2
3913093,46974.0,Marie Therese Höbinger,Liverpool WFC,0,0,0,0,0.0,0.0,24,16,0,1,3,1,3,13,0,1,2,49.1
3913093,47008.0,Sjoeke Nüsken,Chelsea FCW,1,1,3,0,0.846749,0.846749,41,28,0,1,3,1,2,17,2,0,5,84.3
3913093,55069.0,Lucy Parry,Liverpool WFC,0,0,1,0,0.024477802,0.024477802,3,2,0,0,1,0,0,4,1,0,2,24.8
3913093,62710.0,Johanna Rytting-Kaneryd,Chelsea FCW,0,0,0,0,0.0,0.0,7,6,2,0,0,2,1,6,0,0,3,34.9
3913093,62713.0,Zecira Musovic,Chelsea FCW,0,0,0,0,0.0,0.0,40,21,0,0,11,0,0,0,0,0,4,102.2
3913093,81580.0,Agnes Beever-Jones,Chelsea FCW,1,1,4,0,0.35856385300000004,0.35856385300000004,19,13,0,0,0,1,0,14,2,0,5,67.3
3913093,299860.0,Fuka Nagano,Liverpool WFC,0,0,0,0,0.0,0.0,49,37,0,0,6,1,0,28,2,0,8,102.2
3913093,322359.0,Ceri Holland,Liverpool WFC,0,0,1,0,0.04673898,0.04673898,21,16,0,0,3,3,1,44,9,1,7,102.2
3913093,361311.0,Mia Renee Fishel,Chelsea FCW,0,0,0,0,0.0,0.0,7,6,0,0,0,0,0,6,0,0,1,23.3
3913094,10088.0,Katrine Veje,Everton LFC,0,0,0,0,0.0,0.0,98,84,0,1,7,4,2,9,2,3,7,98.1
3913094,10183.0,Toni Duggan,Everton LFC,0,0,1,0,0.08280181,0.08280181,4,4,0,0,0,0,0,11,2,0,2,30.7
3913094,10225.0,Aurora Galli,Everton LFC,0,0,2,0,0.060871247999999996,0.060871247999999996,62,52,0,0,5,1,0,28,4,0,6,98.1
3913094,10274.0,Nicoline Sørensen,Everton LFC,0,0,2,0,0.105449047,0.105449047,25,17,0,0,1,2,0,19,2,1,3,67.4
3913094,15716.0,Emily Syme,Bristol City WFC,0,0,0,0,0.0,0.0,6,5,0,1,1,1,0,1,0,0,0,20.9
3913094,15788.0,Amalie Grønbak Thestrup,Bristol City WFC,1,1,4,0,0.3841074374,0.3841074374,22,18,0,0,1,0,0,41,0,0,2,98.1
3913094,16382.0,Heather Payne,Everton LFC,0,0,0,0,0.0,0.0,9,5,0,0,0,1,0,5,1,0,3,30.6
3913094,18254.0,Megan Finnigan,Everton LFC,1,1,1,0,0.058933742,0.058933742,48,43,0,0,9,1,1,10,3,0,5,98.1
3913094,19417.0,Amy Rodgers,Bristol City WFC,1,1,2,0,0.106037978,0.106037978,45,38,0,0,8,0,0,39,0,0,12,98.1
3913094,23412.0,Abigail Harrison,Bristol City WFC,0,0,2,0,0.050570371,0.050570371,17,10,0,0,2,0,0,24,0,0,6,77.2
3913094,23413.0,Megan Connolly,Bristol City WFC,0,0,0,0,0.0,0.0,57,44,0,1,11,0,0,11,0,2,5,98.1
3913094,26093.0,Gun Nathalie Björn,Everton LFC,0,0,0,0,0.0,0.0,7,6,0,1,4,1,0,1,0,1,0,14.7
3913094,31555.0,Courtney Brosnan,Everton LFC,0,0,0,0,0.0,0.0,32,26,0,0,3,0,0,0,0,0,4,98.1
3913094,32169.0,Jamie-Lee Napier,Bristol City WFC,0,0,0,0,0.0,0.0,27,20,0,0,2,3,1,19,3,2,8,98.1
3913094,32229.0,Sara Holmgaard,Everton LFC,0,0,0,0,0.0,0.0,38,30,0,0,2,1,0,10,2,1,4,67.5
3913094,32230.0,Karen Holmgaard,Everton LFC,0,0,0,0,0.0,0.0,59,52,0,0,4,4,1,9,3,3,2,83.4
3913094,34499.0,Hanna Ulrika Bennison,Everton LFC,0,0,0,0,0.0,0.0,3,2,0,0,0,0,0,3,0,0,1,8.3
3913094,42836.0,Ella Powell,Bristol City WFC,0,0,0,0,0.0,0.0,56,35,0,0,6,3,4,24,1,3,7,98.1
3913094,45737.0,Martina Piemonte,Everton LFC,1,1,3,0,0.70806493,0.70806493,24,21,0,1,1,1,1,16,0,1,5,83.8
3913094,46459.0,Katja Snoeijs,Everton LFC,0,0,0,0,0.0,0.0,36,27,0,2,3,3,0,20,0,0,4,89.8
3913094,46738.0,Emma Bissell,Everton LFC,0,0,0,0,0.0,0.0,2,1,0,0,0,1,0,5,0,0,0,14.2
3913094,46741.0,Naomi Layzell,Bristol City WFC,0,0,2,0,0.132114676,0.132114676,57,39,1,0,9,1,1,17,4,1,6,98.1
3913094,63308.0,Justine Vanhaevermaet,Everton LFC,0,0,1,0,0.4208811,0.4208811,59,47,0,0,7,1,0,17,1,1,6,98.1
3913094,84765.0,Carrie Jones,Bristol City WFC,0,0,0,0,0.0,0.0,33,27,0,0,1,1,0,49,3,3,8,98.1
3913094,185543.0,Ffion Morgan,Bristol City WFC,0,0,1,0,0.06824455,0.06824455,37,23,0,1,3,3,0,42,1,2,1,98.1
3913094,185545.0,Brooke Aspin,Bristol City WFC,0,0,0,0,0.0,0.0,53,44,0,1,8,1,0,15,2,2,3,98.1
3913094,326619.0,Olivia Clarke,Bristol City WFC,0,0,0,0,0.0,0.0,25,13,0,0,5,0,0,0,0,0,4,98.1
3913094,338059.0,Clare Wheeler,Everton LFC,0,0,0,0,0.0,0.0,55,33,0,1,5,2,2,27,10,3,5,98.1
3913095,4848.0,Ashleigh Neville,Tottenham Hotspur Women,0,0,1,0,0.09389896,0.09389896,55,44,0,1,10,2,2,26,6,2,4,100.0
3913095,4865.0,Josie Green,Leicester City WFC,0,0,0,0,0.0,0.0,39,25,0,0,3,3,0,19,1,2,1,99.1
3913095,10100.0,Janice Cayman,Leicester City WFC,1,1,1,0,0.41111287,0.41111287,34,21,0,2,1,2,0,14,2,0,3,100.0
3913095,10260.0,Lena Petermann,Leicester City WFC,0,0,3,0,0.163979351,0.163979351,35,25,0,3,1,1,1,30,5,0,9,100.0
3913095,15577.0,Angharad James,Tottenham Hotspur Women,0,0,3,0,0.127580177,0.127580177,76,58,0,1,10,0,0,28,3,2,6,100.0
3913095,15720.0,Sophie Howard,Leicester City WFC,0,0,2,0,0.159293934,0.159293934,45,39,0,0,7,2,0,12,2,3,5,100.0
3913095,16374.0,Aileen Whelan,Leicester City WFC,0,0,0,0,0.0,0.0,16,13,0,0,0,0,0,13,2,0,4,50.4
3913095,16393.0,Ellie Brazil,Tottenham Hotspur Women,0,0,2,0,0.09304159799999999,0.09304159799999999,3,3,0,0,0,0,1,12,0,0,2,23.7
3913095,18145.0,Ria Percival,Tottenham Hotspur Women,0,0,0,0,0.0,0.0,38,33,0,1,5,0,0,21,2,2,1,63.1
3913095,18158.0,Rebecca Leigh Spencer,Tottenham Hotspur Women,0,0,0,0,0.0,0.0,32,29,0,0,5,0,0,0,0,0,2,100.0
3913095,18253.0,Hannah Cain,Leicester City WFC,0,0,1,0,0.1127491,0.1127491,20,11,1,0,0,7,3,15,1,1,6,77.4
3913095,21021.0,Molly Bartrip,Tottenham Hotspur Women,0,0,0,0,0.0,0.0,88,81,0,0,6,3,0,8,0,1,4,100.0
3913095,21048.0,Rosella Ayane,Tottenham Hotspur Women,0,0,2,0,0.18562037,0.18562037,13,7,0,0,0,0,0,13,0,1,3,36.8
3913095,25662.0,Catherine Joan Bott,Leicester City WFC,0,0,0,0,0.0,0.0,43,31,0,0,5,3,4,20,3,3,7,92.3
3913095,31558.0,Martha Thomas,Tottenham Hotspur Women,0,0,3,0,0.3669014,0.3669014,33,23,1,1,1,1,2,32,0,0,4,100.0
3913095,36801.0,Aimee Palmer,Leicester City WFC,0,0,0,0,0.0,0.0,9,7,0,0,2,1,1,2,1,0,2,23.5
3913095,46541.0,Asmita Ale,Tottenham Hotspur Women,0,0,0,0,0.0,0.0,17,15,0,2,3,0,2,5,0,1,1,36.9
3913095,46740.0,Grace Clinton,Tottenham Hotspur Women,0,0,1,0,0.024568293,0.024568293,34,24,0,1,3,2,2,36,3,1,9,76.3
3913095,46972.0,Luana Bühler,Tottenham Hotspur Women,0,0,1,0,0.036860485,0.036860485,78,62,0,0,20,1,0,10,2,0,3,100.0
3913095,46988.0,Janina Leitzig,Leicester City WFC,0,0,0,0,0.0,0.0,36,29,0,0,8,0,0,0,0,0,7,100.0
3913095,61467.0,Jessica Naz,Tottenham Hotspur Women,0,0,2,0,0.5801314399999999,0.5801314399999999,17,10,0,1,0,4,3,17,1,0,2,63.2
3913095,87194.0,Celin Bizet Ildhusøy,Tottenham Hotspur Women,1,1,3,0,0.28041800400000005,0.28041800400000005,41,29,0,5,5,4,3,27,0,2,10,98.6
3913095,112522.0,Missy Goodwin,Leicester City WFC,0,0,1,0,0.051301025,0.051301025,8,7,0,0,0,2,1,9,0,0,5,49.6
3913095,132033.0,Courtney Jade Nevin,Leicester City WFC,0,0,0,0,0.0,0.0,50,38,0,2,10,0,0,17,4,0,6,100.0
3913095,135753.0,Samantha Tierney,Leicester City WFC,0,0,2,0,0.10071561600000001,0.10071561600000001,38,28,0,0,5,0,0,26,2,2,2,100.0
3913095,182500.0,Ava Baker,Leicester City WFC,0,0,0,0,0.0,0.0,4,3,0,0,1,0,1,3,0,0,3,22.6
3913095,191850.0,Eveliina Summanen,Tottenham Hotspur Women,0,0,1,0,0.039684635,0.039684635,67,55,0,0,8,2,2,20,3,1,15,99.9
3913095,224822.0,Jutta Rantala,Leicester City WFC,0,0,2,0,0.103076783,0.103076783,24,18,0,2,4,0,3,12,2,0,3,76.5
3913095,410668.0,Denny Draper,Leicester City WFC,0,0,0,0,0.0,0.0,1,0,0,0,0,2,1,4,2,0,1,7.7
3913096,4984.0,Rachel Corsie,Aston Villa W,0,0,0,0,0.0,0.0,51,46,0,1,5,0,0,22,2,2,6,99.2
3913096,5058.0,Rachel Daly,Aston Villa W,1,1,4,0,0.37320159399999997,0.37320159399999997,24,14,0,0,0,0,0,30,1,0,6,99.2
3913096,8297.0,Adriana Kristina Leon,Aston Villa W,1,1,3,0,0.22169027000000002,0.22169027000000002,23,16,0,1,3,2,2,22,2,2,12,89.6
3913096,10179.0,Lisa Evans,West Ham United LFC,1,1,1,0,0.031289704,0.031289704,21,12,0,0,2,2,0,1,0,0,3,23.8
3913096,10192.0,Jordan Nobbs,Aston Villa W,0,0,0,0,0.0,0.0,26,21,0,0,1,1,0,9,0,0,2,51.9
3913096,10196.0,Kirsty Smith,West Ham United LFC,0,0,0,0,0.0,0.0,62,32,0,2,7,5,1,16,3,0,8,99.2
3913096,15421.0,Kenza Dali,Aston Villa W,0,0,0,0,0.0,0.0,67,47,0,4,6,4,0,14,1,3,14,96.4
3913096,15562.0,Lucy Staniforth,Aston Villa W,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,2.8
3913096,15571.0,Danielle Turner,Aston Villa W,0,0,1,0,0.054125544,0.054125544,71,57,0,0,10,1,0,9,0,0,4,99.2
3913096,15573.0,Abbey-Leigh Stringer,West Ham United LFC,0,0,1,0,0.045688063,0.045688063,30,24,0,1,2,0,1,32,3,4,6,99.2
3913096,15724.0,Mayumi Pacheco,Aston Villa W,0,0,0,0,0.0,0.0,55,44,1,0,4,1,1,14,2,2,7,99.2
3913096,18153.0,Alisha Lehmann,Aston Villa W,0,0,0,0,0.0,0.0,2,2,0,0,0,0,0,2,0,0,1,9.6
3913096,19500.0,Sarah Emma Mayling,Aston Villa W,0,0,0,0,0.0,0.0,43,32,0,0,4,1,0,19,3,3,5,99.2
3913096,23320.0,Melisa Filis,West Ham United LFC,0,0,0,0,0.0,0.0,31,22,0,0,1,0,1,16,1,0,7,99.2
3913096,25624.0,Risa Shimizu,West Ham United LFC,0,0,0,0,0.0,0.0,49,31,0,1,4,1,2,20,4,0,4,99.2
3913096,25834.0,Viviane Asseyi,West Ham United LFC,1,0,2,1,0.85890629,0.07540629,23,17,1,0,1,4,0,15,3,0,8,99.2
3913096,31157.0,Hawa Cissoko,West Ham United LFC,0,0,0,0,0.0,0.0,39,29,0,0,10,4,0,6,1,1,3,99.2
3913096,31527.0,Ebony Salmon,Aston Villa W,0,0,1,0,0.013342243,0.013342243,7,5,0,0,0,0,0,11,1,0,0,28.6
3913096,31532.0,Kirsty Hanson,Aston Villa W,0,0,0,0,0.0,0.0,28,21,0,0,1,4,0,33,4,2,9,70.1
3913096,32339.0,Daphne van Domselaar,Aston Villa W,0,0,0,0,0.0,0.0,50,38,0,0,11,1,0,0,0,0,3,99.2
3913096,33675.0,Laura Madison Blindkilde Brown,Aston Villa W,0,0,0,0,0.0,0.0,11,9,0,0,2,1,0,12,1,0,3,47.2
3913096,42787.0,Mackenzie Arnold,West Ham United LFC,0,0,0,0,0.0,0.0,40,33,0,0,10,0,0,0,0,0,7,99.2
3913096,46635.0,Emma Harries,West Ham United LFC,0,0,0,0,0.0,0.0,15,13,0,2,3,1,0,26,1,0,3,75.3
3913096,78072.0,Anna Patten,Aston Villa W,1,1,1,0,0.3349304,0.3349304,44,37,0,0,6,2,0,2,0,0,8,99.2
3913096,276907.0,Amber Tysiak,West Ham United LFC,0,0,0,0,0.0,0.0,23,19,0,1,2,0,0,13,2,1,4,99.2
3913096,370018.0,Shannon Cooke,West Ham United LFC,0,0,2,0,0.13975041629999999,0.13975041629999999,53,27,0,0,11,6,0,11,4,2,3,99.2
3913096,401930.0,Riko Ueki,West Ham United LFC,0,0,4,0,0.36750225599999997,0.36750225599999997,27,20,0,0,3,1,0,27,1,0,3,99.2
3913097,4636.0,Maria Thorisdottir,Brighton & Hove Albion WFC,0,0,0,0,0.0,0.0,42,35,0,1,11,2,2,11,2,1,10,100.1
3913097,5000.0,Stephanie-Elise Catley,Arsenal WFC,0,0,0,0,0.0,0.0,24,16,0,1,5,1,0,0,0,0,3,31.7
3913097,10158.0,María Victoria Losada Gómez,Brighton & Hove Albion WFC,0,0,1,0,0.028096942,0.028096942,22,18,0,2,2,0,0,18,2,3,1,67.6
3913097,10167.0,Tatiana Vanessa Ferreira Pinto,Brighton & Hove Albion WFC,0,0,0,0,0.0,0.0,6,4,0,0,0,0,0,3,1,0,3,24.3
3913097,10229.0,Emma Stina Blackstenius,Arsenal WFC,1,1,4,0,0.283251125,0.283251125,22,15,0,2,2,0,2,16,1,0,6,68.4
